id,tendoituong,loaihinh,tenhieutruong,diachi,poiLong,poiLat,sdt,email,website,anh,geometry
175,Trường THPT Tam Giang,Trường THPT,Hoàng Đức Diễn,"QL49B, Điền Hải, Phong Điền, Thừa Thiên Huế",107.4669897,16.65449744,0972712081,ducdien09@gmail.com,http://thpt-tgiang.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/tam_giang.png,POINT (107.4669897 16.65449744)
176,Trường THPT Trần Văn Kỷ,Trường THPT,Nguyễn Thị Hải Vân,"Phong Bình, Phong Điền, Thừa Thiên Huế",107.3337655,16.6729144,0168.669.4719,thpt.tvk@thuathienhue.edu.vn,http://thpt-tvky.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/tvky.jpg,POINT (107.3337655 16.6729144)
177,Trường THPT Hương Giang,Trường THPT,Nguyễn Toàn Thắng,"Thôn Tây Linh, Xã Hương Giang, Huyện Nam Đông, Thừa Thiên, Huế,",107.6851734,16.12741117,02343894846,thpt.hg@hue.edu.vn,,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/thpthuong_giang.jpg,POINT (107.6851734 16.12741117)
178,Trường THPT Hương Lâm,Trường THPT,Lê Văn Hòa,"Hương Lâm, A Lưới",107.335983,16.13003749,02343870720,thpt.hlam@thuathienhue.edu.vn,http://thpt-hlam.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/huong_lam.jpg,POINT (107.335983 16.13003749)
179,Trường THPT A Lưới,Trường THPT,Đàm Thị Hoa,"Cụm 7, Thị trấn A Lưới, Huyện A Lưới, Thừa Thiên Huế",107.2293598,16.27460267,02343500957,thptaluoi@gmail.com,http://thpt-aluoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/a_luoi.jpg,POINT (107.2293598 16.27460267)
180,Trường THPT Đặng Huy Trứ,Trường THPT,Nguyễn Hối,"Phường Hương Chữ, Thị xã Hương Trà",107.5061574,16.48022949,983.518.037,thpt.dht@thuathienhue.edu.vn,http://thpt-dhtru.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dhtru.jpg,POINT (107.5061574 16.48022949)
181,Trường THPT Thuận Hóa,Trường THPT,PGS. TS. Nguyễn Văn Thuận,"An Tây, TP Huế",107.6056672,16.43604914,02343600496,thpt.thoa@hue.edu.vn,http://thpt-thoa.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/thuan_hoa.jpg,POINT (107.6056672 16.43604914)
182,Trường THCS&THPT Hồng Vân,Trường Trung Học Nhiều cấp,Đoàn Chí Quýnh,"Xã Hồng Vân, Huyện A Lưới, Tỉnh Thừa Thiên - Huế.",107.144037,16.35259992,02343870189,thpt.hvan@hue.edu.vn,http://ptth-hvan.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hong_van.jpg,POINT (107.144037 16.35259992)
183,Trường THCS&THPT Huế Star,Trường Trung Học Nhiều cấp,Vệ Văn Lẫm,"Phú Thượng, Phú Vang",107.6063627,16.4945879,02343984748,info@hss.edu.vn,http://ptth-hstar.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hue_star(1).jpg,POINT (107.6063627 16.4945879)
184,Trường THCS Đặng Vinh,Trường THCS,Phạm Văn Lực,"Xã Hương Vinh, Thị xã Hương Trà, T. Thừa Thiên Huế.",107.574771,16.49963292,905477405,phamvanlucluc@yahoo.com.vn,http://thcs-hvinh.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/dang_vinh.jpg,POINT (107.574771 16.49963292)
185,Trường THCS Hoàng Kim Hoán,Trường THCS,Trương Hữu Nghệ,"Xã Hải Dương, Thị Xã Hương Trà, Tỉnh Thừa Thiên - Huế.",107.600323,16.58039992,0914203749,thcshtra.hkhoan@hue.edu.vn,http://ptcs-hkhoan.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/hk_hoan.jpg,POINT (107.600323 16.58039992)
186,Trường THCS Lê Quang Tiến,Trường THCS,Nguyễn Xuân Khải,"Thôn La Chữ xã Hương Chữ, Thị Xã Hương Trà, Thừa Thiên Huế.",107.505659,16.48032892,0986054964,truongc2huongchu@gmail.com,http://thcs-hchu.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/lq_tien.jpg,POINT (107.505659 16.48032892)
187,Trường THCS Lê Thuyết,Trường THCS,Trần Văn Bình,"hú Tuyên, Xã Bình Thành, Thị Xã Hương Trà, Thừa Thiên - Huế",107.573233,16.39249192,0905379061,thcshtra.lthuyet@hue.edu.vn,http://thcs-bthanh.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/l_thuyet.jpg,POINT (107.573233 16.39249192)
188,Trường THCS Tôn Thất Bách,Trường THCS,Trần Tiến Bửu,"Hương Thọ, Hương Trà, Thừa Thiên Huế",107.543171,16.36624892,0985756213,buuphanh@gmail.com,http://thcs-htho.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/tt_bach.jpg,POINT (107.543171 16.36624892)
189,Trường THCS Nguyễn Khoa Đăng,Trường THCS,Nguyễn Văn Tính,"P. Hương Văn, Thị xã Hương Trà, T. Thừa Thiên Huế",107.440417,16.50983892,0983664200,thcshtra.nkdang@hue.edu.vn,http://thcshvan.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/nd_khoa.jpg,POINT (107.440417 16.50983892)
190,Trường THCS Nguyễn Đăng Thịnh,Trường THCS,Vĩnh Cương,"Hương An, Hương Trà, Thừa Thiên Huế",107.523658,16.46827492,0932459434,thcshtra.ndthinh@hue.edu.vn,http://thcs-han.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/nd_thinh.jpg,POINT (107.523658 16.46827492)
191,Trường THCS Nguyễn Khoa Thuyên,Trường THCS,Nguyễn Văn Tương,"Hương Phong, Hương Trà, Thừa Thiên Huế",107.592047,16.56707892,02343550508,thcshtra.nkthuyen@hue.edu.vn,http://thcs-hphong.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/nguyen_khoa_thuyen.png,POINT (107.592047 16.56707892)
192,Trường THCS Nguyễn Xuân Thưởng,Trường THCS,Nguyễn Thìn,"Giáp Tây, Hương Trà, Thừa Thiên Huế",107.5356,16.51219992,02343569157,thcshuongtoan@gmail.com,http://thcs-htoan.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/nx_thuong.jpg,POINT (107.5356 16.51219992)
193,Trường THCS Trần Đăng Khoa,Trường THCS,Nguyễn Hữu Lý,"Bình Điền, Hương Trà, Thừa Thiên Huế",107.49931,16.34886692,02343560144,thcs.binhdien@gmail.com,http://thcs-bdien.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/td_khoa.jpg,POINT (107.49931 16.34886692)
144,Trường THPT Bình Điền,Trường THPT,Nguyễn Xuân Thụ,"Bình Thành, Thị xã Hương Trà",107.4993744,16.34890067,02343767336,thpt.bdien@thuathienhue.edu.vn,http://thpt-bdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/binh_dien.png,POINT (107.4993744 16.34890067)
145,Trường THPT An Lương Đông,Trường THPT,Nguyễn Khả,"Lộc An, Phú Lộc",107.7657851,16.3264792,02343874232,thpt-aldong@thuathienhue.edu.vn,http://thpt-aldong.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/an_luong_dong.png,POINT (107.7657851 16.3264792)
146,Trường THPT Hoá Châu,Trường THPT,Đặng Trần Phong,"Quảng An, Quảng Điền",107.5501807,16.54745135,02343556212,thpt.hc@thuathienhue.edu.vn,http://thpt-hchau.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hoa_chau.png,POINT (107.5501807 16.54745135)
147,Trường THPT Nguyễn Chí Thanh,Trường THPT,Nguyễn Văn Lộc,"Thị Trấn Sịa, Quảng Điền",107.5041721,16.57408414,02343564130,thpt.nct@hue.edu.vn,http://thpt-ncthanh.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/nguyen_chi_thanh.png,POINT (107.5041721 16.57408414)
148,Trường THPT Tố Hữu,Trường THPT,Hoàng Đình Thông,"Quảng Công, Quảng Điền",107.5419673,16.61440509,0988400143,thpt.th@hue.edu.vn,http://thpt-thuu.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/to_huu.png,POINT (107.5419673 16.61440509)
149,Trường THPT Chi Lăng,Trường THPT,Văn Thị Yến Phương,"Phú Cát, TP Huế",107.5895169,16.47609383,02343611160,chilanghighschool@gmail.com,http://thptchilang.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/chi_lang.png,POINT (107.5895169 16.47609383)
150,Trường THPT Nam Đông,Trường THPT,Nguyễn Thái Huy,"Trị Trấn Khe Tre, Nam Đông",107.7202948,16.17888159,914.091.479,thpt.nd@hue.edu.vn,http://thpt-ndong.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/nam_dong.png,POINT (107.7202948 16.17888159)
151,Trường THPT Hà Trung,Trường THPT,Vương Hưng Tĩnh,"Vinh Hà, Phú Vang",107.7898675,16.39350527,914.351.745,thpt.htrung@hue.edu.vn,http://thpt-htrung.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/ha_trung.jpg,POINT (107.7898675 16.39350527)
152,Trường THPT DTNT tỉnh,Trường THPT,Trần Quang Đức,"3 Huyền Trân Công Chúa, Phường Đúc, Thành phố Huế, Thừa Thiên Huế",107.557427,16.44909592,"02343,88166",thpt.dtntt@hue.edu.vn,http://thpt-dtnttinh.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dtnt.jpg,POINT (107.557427 16.44909592)
153,Trường THPT Nguyễn Trường Tộ,Trường THPT,Nguyễn Hướng,"3 Nguyễn Tri Phương, Phú Hội, Thành phố Huế, Thừa Thiên Huế",107.5914508,16.46456177,02343382424,thpt.ntt@hue.edu.vn,http://thpt-ntto.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/nguyen_truong_to.png,POINT (107.5914508 16.46456177)
155,Trường THPT Đặng Trần Côn,Trường THPT,Lê Vinh,"01 Đặng Trần Côn, Thuận Hoà, Thành phố Huế, Thừa Thiên Huế",107.573694,16.46395992,02343522195,thpt.dtc@thuathienhue.edu.vn,http://thpt-dtcon.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/dtcon.jpg,POINT (107.573694 16.46395992)
156,Trường THPT Gia Hội,Trường THPT,Phùng Đăng Khánh,"104 Nguyễn Chí Thanh, Phú Hiệp, Thành phố Huế, Thừa Thiên Huế",107.5875804,16.48368103,983.150.396,khanhpdtvk@gmail.com,http://thpt-ghoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/gia_hoi.png,POINT (107.5875804 16.48368103)
157,Trường THPT Cao Thắng,Trường THPT,Ngô Đắc Dũng,"11 Đống Đa, Phú Nhuận, Thành phố Huế, Thừa Thiên Huế",107.592914,16.46148592,02343824112,thpt.ct@hue.edu.vn,http://thpt-cthang.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/cao_thang.png,POINT (107.592914 16.46148592)
158,Trường THPT Nguyễn Huệ,Trường THPT,Hoàng Thị Kiều Dung,"83 Đinh Tiên Hoàng, Thuận Thành, Thành phố Huế, Thừa Thiên Huế",107.578901,16.47579592,02343534307,nguyenhue@.gmail.com,http://thpt-nhue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/nguyen_hue.png,POINT (107.578901 16.47579592)
159,Trường THPT Bùi Thị Xuân,Trường THPT,Phạm Thị Ngọc Tâm,"36 Lê Huân, Thuận Hoà, Thành phố Huế, Thừa Thiên Huế",107.572148,16.47173292,02343530869,thpt.btx@hue.edu.vn,http://thpt-btxuan.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/btxuan.jpg,POINT (107.572148 16.47173292)
160,Trường THPT Hai Bà Trưng,Trường THPT,Ngô Đức Thức,"14 Lê Lợi, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",107.584908,16.46045975,02343823087,truong@thpt-haibatrung-tthue.e,http://thpt-hbtrung.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hai_ba_trung.png,POINT (107.584908 16.46045975)
161,Trường THPT Quốc Học,Trường THPT,Nguyễn Phước Bửu Tuấn,"12 Lê Lợi, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",107.5838133,16.45953345,0914019173,thptquochoc@gmail.com,http://thpt-qhoc.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/quoc_hoc(1).png,POINT (107.5838133 16.45953345)
162,Trường THPT Hương Vinh,Trường THPT,Huỳnh Trường Thân,"Hương Vinh, Thị xã Hương Trà",107.566667,16.50583292,903.559.466,htthan.hv@hue.edu.vn,http://thpt-hvinh.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hvinh.jpg,POINT (107.566667 16.50583292)
163,Trường THPT Hương Trà,Trường THPT,Mai Trọng Đạt,"10 Thống Nhất, Tứ Hạ, Hương Trà, Thừa Thiên Huế",107.470271,16.52080592,988.619.572,datmt.htra@gmail.com,http://thpt-htra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/huong_tra.png,POINT (107.470271 16.52080592)
164,Trường THPT Phú Bài,Trường THPT,Hoàng Minh,"Tân Trào, Thủy Châu, Hương Thủy, Thừa Thiên Huế",107.67228,16.41902992,0914249975,thpt.pb@hue.edu.vn,http://thpt-pbai.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/phu_bai.png,POINT (107.67228 16.41902992)
165,Trường THPT Hương Thủy,Trường THPT,Ngô Thanh Phong,"Dạ Lê, Thủy Phương, Hương Thủy, Thừa Thiên Huế",107.63515,16.42603992,02343864170,thpt.ht@hue.edu.vn,http://thpt-hthuy.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/hthuy.jpg,POINT (107.63515 16.42603992)
166,Trường THPT Vinh Xuân,Trường THPT,Hoàng Anh Tuấn,"QL49B, Vinh Xuân, Phú Vang, Thừa Thiên Huế",107.75418,16.47122192,0985860058,thpt.vx@hue.edu.vn,http://thpt-vxuan.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/vinh_xuan.jpg,POINT (107.75418 16.47122192)
167,Trường THPT Phan Đăng Lưu,Trường THPT,Phan Thiên Bảo,"Quốc lộ 49B, Phú Dương, Phú Vang, Thừa Thiên Huế",107.602851,16.51144692,0914191525,thpt.pdl@hue.edu.vn,http://thpt-pdluu.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/phan_dang_luu.png,POINT (107.602851 16.51144692)
168,Trường THPT Thuận An,Trường THPT,Đinh Kiền,"73 Kinh Dương Vương, Thuận An, Phú Vang, Thừa Thiên Huế",107.638512,16.54757292,914.422.919,dinhkien1005@gmail.com,http://thpt-tan.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/thuan_an.png,POINT (107.638512 16.54757292)
251,Trường THCS bán trú Long Quảng,Trường THCS,Dương Thị Lệ Hồng,". Xã Thượng Long, H. Nam Đông, T. Thừa Thiên Huế",107.6478248,16.12220052,02343875749,thcslquang_ndong@gmail.com,http://thcs-lquang.namdong.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/l_quang.jpg,POINT (107.6478248 16.12220052)
252,Trường THCS Thượng Nhật,Trường THCS,Lê Tịnh,"Thượng Nhật, Đông Giang, Thừa Thiên Huế",107.6853858,16.12573028,0976993261,tinhthuongnhat@gmail.com,http://thcs-tnhat.namdong.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/thuong_nhat.jpg,POINT (107.6853858 16.12573028)
253,Trường THCS DTNT A Lưới,Trường THCS,Hồ Xuân Tài,"Tổ 1, cụm 1, Thị trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên - Huế.",107.7175558,16.16950109,0917291719,thcs.ntal@hue.edu.vn,http://thcs-dtntaluoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/a_luoi.jpg,POINT (107.7175558 16.16950109)
254,Trường THCS thị trấn Khe Tre,Trường THCS,Châu Viết Bình,"Tt. Khe Tre, H. Nam Đông, T. Thừa Thiên Huế.",107.7200716,16.17205366,0914091482,chauvietbinh@gmail.com,http://thcs-ttktre.namdong.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/k_tre.jpg,POINT (107.7200716 16.17205366)
255,Trường THCS A Roàng,Trường THCS,Lê Thị Hiền,"A Roàng, Xã A Roằng, Huyện A Lưới, Tỉnh Thừa Thiên - Huế.",107.402449,16.11666892,01666817252,truongthcs.aroang@gmail.com,http://thcs-aroang.aluoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/a_roang.jpg,POINT (107.402449 16.11666892)
256,Trường THCS DTNT Nam Đông,Trường THCS,Đào Quốc Huy,"Thị TRấn Khe Tre, Huyện Nam Đông, Thừa Thiên - Huế.",107.2235806,16.28290357,0914094202,thcs.ntnd@hue.edu.vn,http://thcs-dtntndong.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/n_dong.jpg,POINT (107.2235806 16.28290357)
257,Trường THCS Quang Trung,Trường THCS,Thái Nam,", Xã Hồng Quảng, Huyện A Lưới, Thừa Thiên, Huế",107.233915,16.24597592,02343878876,thcs-qtrung.aluo@.thuathienhue.edu.vn,http://thcs-qtrung.aluoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/quang_trung.jpg,POINT (107.233915 16.24597592)
258,Trường THCS Trần Hưng Đạo,Trường THCS,Hoàng Trọng Nho,". Xã Hồng Thượng, H. A Lưới, T. Thừa Thiên Huế.",107.266931,16.23762892,02343878483,thcshongthuong.@gmail.com.vn,http://thcs-thdao.aluoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/th_dao.jpg,POINT (107.266931 16.23762892)
259,Trường THCS Hương Lâm,Trường THCS,Nguyễn Đình Phú,"Hương Lâm, A Lưới, Thừa Thiên Huế",107.336874,16.13060292,0453878781,thcshuonglam.aluoi@gmail.com,http://thcs-hlam.aluoi.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/h_lam.jpg,POINT (107.336874 16.13060292)
260,Trường THCS Hà Thế Hạnh,Trường THCS,Nguyễn Thuận Nam,"QL1A, Tứ Hạ, Hương Trà, Huế",107.4711684,16.53265204,02343557320,thcshtra.hthanh@hue.edu.vn,http://thcs-tha.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/ht_hanh.jpg,POINT (107.4711684 16.53265204)
261,Trường THCS Huỳnh Đình Túc,Trường THCS,Lê Quang Anh Tuấn,"Đường Long Hồ, Hương Hồ, Hương Trà, Thừa Thiên Huế",107.4771067,16.52102011,02343569792,thcshtra.hdtuc@hue.edu.vn,http://thcs-hho.huongtra.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/huynh_dinh_tuc.png,POINT (107.4771067 16.52102011)
262,Trường THCS Đặng Hữu Phổ,Trường THCS,Lê Thị Thu Thanh,"Hạ Lang, Quảng Điền, Thừa Thiên Huế",107.4806278,16.52776186,0978650101,thcsqdien.qphu@hue.edu.vn,http://thcs-dhpho.quangdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/dh_pho.jpg,POINT (107.4806278 16.52776186)
263,Trường THCS Vinh Phú,Trường THCS,Mai Xuân Phước,"TL10D, Vinh Phú, Phú Vang, Thừa Thiên Huế",107.7789688,16.41760664,02343956837,phuocthcs@gmail.com,http://thcs-vphu.phuvang.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/vinh_phu.jpg,POINT (107.7789688 16.41760664)
264,Trường THCS Lộc Trì,Trường THCS,Nguyễn Nhân Phái,"Lý Thánh Tông, Lộc Trì, Phú Lộc, Huế",107.8886458,16.26413179,0943871535,thcspl.ltri@hue.edu.vn,http://thcs-ltri.phuloc.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/l_tri.jpg,POINT (107.8886458 16.26413179)
265,Trường THCS Lộc Vĩnh,Trường THCS,Trần Hải Sâm,"Chân Mây, Lộc Vĩnh, Phú Lộc, Thừa Thiên Huế",108.00496,16.31191992,0905393111,thcs-lvinh.phuloc@thuathienhue.edu.vn,http://thcs-lvinh.phuloc.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/08/loc_vinh.png,POINT (108.00496 16.31191992)
266,Trường THCS Điền Hải,Trường THCS,Hoàng Văn Ứng,"QL49B, Điền Hải, Phong Điền, Thừa Thiên Huế",107.4692199,16.65769369,02343563864,thcspdien.dhai@hue.edu.vn,http://thcs-dhai.phongdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/d_hai.jpg,POINT (107.4692199 16.65769369)
267,Trường THCS Phong Hải,Trường THCS,Trịnh Sỹ Hùng,"Xã Hải Nhuận, Phong Hoà, Phong Điền, Thừa Thiên Huế",107.4824082,16.66513016,02343553350,thcspdien.phai@hue.edu.vn,http://thcs-phai.phongdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/p_hai(1).jpg,POINT (107.4824082 16.66513016)
268,Trường THCS Phong Hiền,Trường THCS,Nguyễn Chí Linh,"An Lỗ, TT. Phong Điền, Phong Điền, Thừa Thiên Huế",107.4558943,16.54739588,02343551294,thcspdien.phien@hue.edu.vn,http://thcs-phien.phongdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/p_hien.jpg,POINT (107.4558943 16.54739588)
269,Trường THCS Phú Thạnh,Trường THCS,ĐẶNG VĂN NGÔ,"ĐT2, Phú Thanh, Phú Vang, Thừa Thiên Huế",107.3913622,16.69326579,023438630914,thcsphuthanh@gmail.com,http://thcs-pthanh.phongdien.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/p_thanh.jpg,POINT (107.3913622 16.69326579)
270,Trường THCS Nguyễn Thị Minh Khai,Trường THCS,Đặng Bá Luận,"97 Lê Ngô Cát, Thủy Xuân, Thành phố Huế, Thừa Thiên Huế",107.57098,16.43605857,02343931042,ntmk@thuathienhue.edu.vn,http://thcs-ntmkhai.tphue.thuathienhue.edu.vn/,https://sohoa.thuathienhue.gov.vn/uploadfiles/eform/3221/2020/09/ntm_khai.jpg,POINT (107.57098 16.43605857)
